rounded_latitude,rounded_longitude,avg_nic
51.391899,0.398696,8.564059
51.399582,0.483908,6.63458
51.401460,0.585058,7.849425
51.405978,0.708636,7.987401
51.407796,0.800570,8.234938
51.408244,0.900740,8.217966
51.402999,1.014978,8.095035
51.405197,1.085902,8.036392
51.396985,1.985292,7.812355
51.398115,2.087945,8.0963
51.393245,2.193596,7.769887
51.393057,2.293247,7.50723
51.393598,2.392376,8.216907
51.398135,2.487275,8.166456
51.409523,2.604785,7.950556
51.397753,2.716068,7.861363
51.405871,2.808269,7.832231
51.404197,2.910267,8.001794
51.397581,3.012007,8.157028
51.403667,3.111478,8.195908
51.396152,3.211616,8.82229
51.408011,3.306538,8.305551
51.402334,3.412451,7.893189
51.392813,3.493784,7.813529
51.407420,3.689163,7.850523
51.396794,3.788502,7.963381
51.401616,3.887534,8.13949
51.393534,4.311991,8.107868
51.407775,4.394154,7.362373
51.395331,4.488537,6.311599
51.392287,4.995687,7.760367
51.393037,5.106334,8.141026
51.393242,5.192164,7.924277
51.400795,5.286004,9
51.391609,5.406193,9
51.395881,5.714595,7.39528
51.409712,5.797435,6.923599
51.392666,5.894058,8.196592
51.396444,6.011466,7.552155
51.399025,6.112825,7.650677
51.408047,6.208706,7.948191
51.400160,6.286979,7.760303
51.409805,6.398736,8.116656
51.403997,6.513054,6.837386
51.395168,6.611327,7.170791
51.406381,6.707465,6.916235
51.405326,6.812266,7.217543
51.389780,6.902341,7.173451
51.398085,7.015105,7.023026
51.395188,7.110314,7.490976
51.406393,7.192434,8.180373
51.391515,7.302512,7.859983
51.394333,7.389824,8.051793
51.403839,7.511195,7.82317
51.403612,7.615179,8.002792
51.407915,7.695591,7.775976
51.401600,8.014013,0
51.403619,8.086408,0.214348
51.399416,8.284630,8.131881
51.395662,8.388548,7.874866
51.405448,8.510962,7.912764
51.390230,9.203727,7.849727
51.408082,9.292041,8.180552
51.401541,9.386712,6.848045
51.394832,9.511549,7.809858
51.397417,9.613639,8.005264
51.395406,9.690155,8.247389
51.403166,9.784830,3.942194
51.391825,9.901334,5.775824
51.400588,10.012231,7.170054
51.407264,10.095982,5.069944
51.397941,10.185901,6.72621
51.391905,10.306757,7.375651
51.392448,10.397529,6.892532
51.403936,10.510677,5.92339
51.402754,10.585660,8.238603
51.401074,10.786272,7.890723
51.395935,10.912163,8.09885
51.391268,12.205559,7.841316
51.393333,12.310254,8.025638
51.395551,12.385437,8.029068
51.406113,12.491014,8.214824
51.405549,12.613613,7.980421
51.392152,13.496119,7.834898
51.399773,13.615093,7.915223
51.405375,13.690563,7.429562
51.390539,13.797006,8.058594
51.400558,13.912273,7.864968
51.393694,14.091423,8.90121
51.406388,14.190447,8.76643
51.404737,16.386865,7.920529
51.407695,16.506605,7.928231
51.399957,16.612442,8.243745
51.403357,16.714269,7.891492
51.393557,16.811503,7.991529
51.391582,16.897862,6.67035
51.408475,16.991745,8.125848
51.392460,17.103230,8.055337
51.396819,17.711477,7.782931
51.398988,17.786412,7.868014
51.405182,18.686940,8.15169
51.407718,18.799467,7.907673
51.392127,19.702398,8.678673
51.390097,20.004311,8.971126
51.393200,20.111226,9
51.406561,20.206400,8.810909
51.400958,20.287516,9
51.394852,20.690634,7.031856
51.399882,20.816302,8.147829
51.404628,21.210474,8.845083
51.392933,21.308677,8.895776
51.397727,21.413891,8.667875
51.406339,21.511930,3.580453
51.406342,21.589815,9
51.405390,21.685993,9
51.397676,21.914410,8.114329
51.394121,22.012386,8.12728
51.494930,-10.790389,7.928873
51.502884,-10.688451,7.769115
51.500980,-10.612563,8.10181
51.508565,-10.503308,7.807951
51.500077,-10.386389,6.693696
51.506032,-9.609175,7.966567
51.496131,-9.485507,8.126919
51.492140,-9.394980,8.006143
51.493935,-9.310184,7.811748
51.495406,-8.711328,5.936775
51.502996,-8.587505,7.964453
51.502682,-8.487889,7.64155
51.495426,-8.386474,7.90301
51.498306,-8.283922,8.000721
51.507699,-8.101003,6.147942
51.503493,-8.014978,6.317583
51.493552,-7.908887,7.763353
51.498005,-6.715090,8.106473
51.492374,-6.611195,8.14348
51.494390,-6.486805,7.989133
51.493210,-6.390255,8.127066
51.490834,-6.299220,8.050932
51.503976,-6.212976,8.127911
51.497737,-6.112382,8.02884
51.491863,-6.007910,7.822334
51.508266,-5.908101,7.954865
51.498921,-5.785953,7.990977
51.497497,-5.686857,8.602983
51.508794,-5.598208,9
51.503736,-5.213040,7.453048
51.491309,-5.095544,7.24323
51.508657,-4.200645,7.847086
51.503568,-4.113572,7.857774
51.508825,-4.005003,8.202902
51.490125,-3.904161,8.161167
51.507853,-3.804097,8.293499
51.508947,-3.697162,8.427681
51.491341,-3.593363,8.166929
51.507533,-3.491898,7.801597
51.498536,-3.386492,7.889416
51.503180,-3.288811,7.878587
51.504261,-3.185294,7.931396
51.491544,-3.094449,5.74995
51.503036,-2.984792,4.400197
51.496025,-2.914670,8.08098
51.503453,-2.815587,7.818848
51.507637,-2.407605,7.690087
51.492268,-2.303898,8.482253
51.504729,-2.185246,8.695666
51.504969,-2.113530,8.334814
51.503182,-2.011801,8.363058
51.491856,-1.890076,7.427861
51.505407,-1.788533,8.131375
51.500443,-1.684821,7.289641
51.504931,-1.588103,7.784855
51.494221,-1.512326,8.145059
51.491892,-1.395106,5.713766
51.507858,-1.310717,6.64642
51.490662,-1.194050,6.523325
51.493291,-1.088747,6.559954
51.508563,-0.998323,5.052246
51.507338,-0.893706,6.615862
51.505152,-0.809425,6.535612
51.490013,-0.698174,7.731443
51.497229,-0.587863,8.136089
51.496559,-0.488314,7.627549
51.491456,-0.393210,7.551521
51.497798,-0.284019,7.905006
51.499997,-0.216123,7.726649
51.493131,-0.108301,7.93061
51.493092,-0.009443,7.730779
51.505479,0.089755,8.077407
51.492035,0.197055,7.7802
51.500270,0.314819,8.416748
51.491522,0.407128,7.935393
51.507383,0.510026,8.008417
51.491964,0.606195,8.151836
51.507770,0.689172,8.302409
51.508687,0.802684,8.826399
51.502899,0.913556,7.867855
51.506363,1.009520,7.795344
51.493008,1.106497,8.174078
51.507502,1.203759,7.871668
51.508357,1.805986,7.870629
51.505899,1.910581,7.764561
51.504682,2.214669,8.22064
51.501562,2.313567,8.170558
51.491997,2.393248,7.965633
51.503292,2.486644,7.854009
51.498036,2.586570,8.219623
51.506965,2.711686,7.787563
51.497957,2.785617,8.048569
51.492563,2.896205,7.980727
51.495274,3.613213,7.992542
51.495527,3.711291,6.409297
51.491444,3.799568,7.330966
51.505889,3.908692,7.783364
51.499094,4.316503,7.904323
51.505454,4.510130,8.431903
51.506687,4.607129,8.443677
51.491978,5.004360,7.922571
51.508758,5.100566,4.347672
51.507929,5.199361,6.300958
51.492468,5.306100,7.998298
51.492103,5.400592,8.276831
51.491872,5.504257,7.615396
51.495906,5.587421,6.986623
51.491884,5.709222,7.876224
51.508173,5.803763,8.248631
51.491291,5.898873,7.782523
51.499271,6.014229,8.10214
51.507999,6.106794,8.0027
51.502141,6.211833,8.16666
51.504271,6.512900,8.182074
51.491024,6.599006,7.479667
51.507560,6.697579,8.090359
51.491944,6.805158,8.478873
51.495837,6.889592,7.759909
51.490947,6.994339,7.557655
51.499421,7.086236,7.872167
51.497132,7.188490,8.097602
51.505805,7.491465,7.758744
51.501326,7.612544,5.945778
51.500017,7.684605,7.058466
51.491682,7.796670,7.098406
51.496599,7.913425,0
51.499786,8.483752,8.150058
51.491373,8.597217,7.782951
51.498639,8.884790,7.822764
51.491242,8.996541,7.996948
51.508360,9.092529,7.927609
51.507887,9.210365,8.359825
51.495136,9.288958,8.304841
51.506679,9.393410,7.779019
51.493427,9.507141,7.15207
51.491319,9.608556,6.818345
51.493233,9.708085,8.132294
51.505078,9.813094,6.729475
51.507251,9.908155,8.228782
51.494839,9.987883,8.02165
51.505295,10.209525,7.938568
51.509953,10.302912,8.151941
51.492891,10.909692,7.583929
51.508259,11.004735,7.998627
51.506928,11.108374,8.090896
51.503242,11.386599,0
51.504417,11.513092,0.109443
51.491472,11.990860,7.935131
51.502000,12.084216,8.193937
51.500704,12.216007,6.965307
51.508105,12.309157,8.169429
51.496763,12.812211,8.144338
51.492358,12.892971,7.777808
51.507528,13.503522,8.141684
51.497710,13.614076,8.051234
51.493019,13.711864,8.084336
51.502769,13.912099,7.99965
51.508199,13.995670,7.808326
51.493179,14.092134,8.867777
51.505976,16.191904,8.191573
51.492208,16.305276,8.113735
51.508278,16.403175,8.05034
51.493698,16.508422,7.935313
51.505403,16.586882,8.076367
51.492128,16.707740,8.093179
51.504647,16.786181,7.106355
51.498728,16.912854,6.498089
51.493526,16.989492,8.171698
51.499471,17.116288,7.985496
51.510167,17.499256,7.943555
51.502079,17.587685,7.774811
51.492195,17.703864,8.113343
51.509317,18.595872,7.980555
51.507144,18.694687,7.935169
51.506968,19.805286,7.954121
51.490958,19.905412,7.957552
51.507266,20.708996,7.410203
51.507924,20.805304,7.624322
51.501234,20.913920,6.877366
51.498033,21.187435,7.891305
51.493844,21.289356,7.814741
51.501154,21.416063,7.945462
51.499055,21.713647,6.593853
51.499546,21.784308,5.63671
51.500415,22.013668,8.167922
51.494496,22.090331,8.899019
51.594319,-9.310810,7.916147
51.594129,-9.208435,8.245724
51.590123,-9.095944,7.270815
51.596098,-8.986769,7.44327
51.593369,-8.888822,7.765446
51.592922,-8.811010,6.905459
51.605053,-8.712584,7.242265
51.608177,-8.605350,7.565379
51.607906,-8.501559,7.969338
51.596644,-8.415130,7.393206
51.608405,-8.292719,7.035868
51.590994,-8.201816,6.801753
51.591112,-8.092377,7.032523
51.593898,-7.990629,6.845036
51.603886,-7.913346,8.083113
51.609141,-7.799221,8.141372
51.596969,-7.184629,8.209789
51.601570,-7.086795,8.166555
51.606241,-6.990559,6.942931
51.591703,-6.905120,7.910265
51.595806,-6.785534,7.885738
51.591319,-6.696426,8.022497
51.593189,-5.193344,7.653277
51.608047,-4.392949,8.042785
51.604931,-4.313414,7.963724
51.602942,-4.187932,5.977644
51.594294,-4.113610,8.188152
51.608331,-4.007643,8.113384
51.606877,-3.694630,9
51.607822,-3.597610,9
51.591783,-3.490012,7.987915
51.596188,-3.387705,7.839582
51.607864,-2.502973,8.220812
51.606880,-2.408972,8.097913
51.590584,-2.297191,7.815373
51.590536,-2.199447,7.957316
51.600382,-2.114701,8.333873
51.594075,-2.013258,5.542128
51.592377,-1.894344,3.024584
51.609903,-1.802523,7.346947
51.592038,-1.703948,7.865614
51.606989,-1.588035,7.853168
51.595448,-1.513702,7.73593
51.591047,-1.392548,7.028846
51.596866,-1.286548,6.7699
51.599803,-1.213198,8.329188
51.597783,-1.112387,8.419109
51.594043,-0.990713,8.238378
51.598253,-0.913156,6.366446
51.605482,-0.789853,5.558588
51.592106,-0.694296,8.502796
51.607476,-0.597189,7.537837
51.594214,-0.488573,7.463783
51.590877,-0.404701,8.281449
51.598649,-0.315421,8.198771
51.605112,-0.209546,7.938284
51.591922,-0.103539,7.876713
51.608001,-0.006102,7.980849
51.607739,0.097348,8.123347
51.600712,0.215971,7.594892
51.595041,0.312323,7.748559
51.605815,0.390543,6.132677
51.604617,0.510782,6.533228
51.593959,0.608511,8.717473
51.609687,0.705175,8.63592
51.598340,1.815412,7.798384
51.597578,1.884480,7.827786
51.594694,2.013884,7.838473
51.594000,2.109450,7.820447
51.607451,2.189167,8.165302
51.591823,2.490936,8.168561
51.602094,2.588165,7.350233
51.607262,2.688668,8.070214
51.592945,3.309843,8.121257
51.607140,3.411684,7.923134
51.602814,3.486451,8.081269
51.591027,3.600617,7.412073
51.592735,3.709441,8.019822
51.609274,3.799474,7.953467
51.601409,3.913154,7.639709
51.592094,4.001180,7.749057
51.600030,4.312999,7.784829
51.604785,4.386408,7.878148
51.590694,4.502419,7.809583
51.596713,4.585903,8.456851
51.606974,4.707841,7.853481
51.593883,4.810992,7.97012
51.597464,4.915880,8.25373
51.608053,5.005130,7.881628
51.594224,5.109704,8.521778
51.591956,5.201749,8.746075
51.606037,5.309941,7.816303
51.606794,5.410175,7.768572
51.592725,5.491071,7.739675
51.600475,5.587267,8.125809
51.607453,5.711196,8.145269
51.591218,5.804520,7.777077
51.593078,5.891925,7.827769
51.604425,5.987723,8.241066
51.604544,6.113828,8.239131
51.595467,6.189346,7.877088
51.605255,6.311839,7.902763
51.608235,6.408979,7.88056
51.610044,6.499365,7.827391
51.604393,6.586376,7.83107
51.600799,6.783989,3.243226
51.603308,6.912088,4.571239
51.609806,7.100319,7.953515
51.593858,7.209352,7.137916
51.592888,7.310798,8.12005
51.597083,7.413422,8.4708
51.605294,7.689543,5.377516
51.596535,7.813704,5.913312
51.600420,7.887137,7.117277
51.604246,8.286364,0.077486
51.592894,8.488681,8.053151
51.609373,8.597562,7.991198
51.590107,8.703603,8.121563
51.607969,8.798353,7.045747
51.601310,8.887333,7.812902
51.603355,8.985426,7.8098
51.608087,9.101036,8.229595
51.600008,9.213029,8.170487
51.603721,9.313344,7.654584
51.601055,9.412883,8.09676
51.604424,9.512922,8.128025
51.596899,9.587615,8.6454
51.606342,9.707819,8.140058
51.599980,10.312934,7.213928
51.607959,11.004090,8.126811
51.603531,11.085765,7.988503
51.600687,11.212554,8.166791
51.597313,11.714224,7.540806
51.602055,11.813841,8.22918
51.596008,11.888706,8.084698
51.606888,11.988132,4.155811
51.591063,12.094415,3.164707
51.592012,12.201449,2.97558
51.607517,12.290072,3.818814
51.592584,12.409457,3.525158
51.604161,12.612129,8.205303
51.604129,12.687202,7.975932
51.597102,12.815313,8.295825
51.595042,13.414310,8.040965
51.604833,13.488124,7.845783
51.605110,13.611739,8.245978
51.605010,13.709972,7.874672
51.600708,13.984999,8.869403
51.600948,14.114658,8.405609
51.598853,14.214445,8.18766
51.592159,15.991965,8.219019
51.591898,16.097738,7.305997
51.607606,16.210134,7.939247
51.607868,16.310297,7.825219
51.607074,16.388944,8.184855
51.593634,16.508076,8.206994
51.595874,16.614437,7.853875
51.608449,16.702202,6.135991
51.607072,16.807156,7.367588
51.592263,16.990005,7.961635
51.594218,17.390903,7.947455
51.602332,17.512301,7.939124
51.597213,18.484278,8.106742
51.604878,18.588007,8.11262
51.591581,19.909529,7.924207
51.607005,20.009568,8.025472
51.608409,20.804792,7.851455
51.595356,20.913131,7.452029
51.592208,21.404298,7.923254
51.609108,21.501721,7.923929
51.591911,21.601068,8.985571
51.602059,22.015533,7.954212
51.596835,22.087340,8.156246
51.705483,-9.513137,7.978981
51.693199,-9.408479,8.018141
51.708611,-9.308190,6.881723
51.706366,-9.211130,6.705817
51.692724,-9.103917,8.077581
51.693625,-9.008379,7.781826
51.707366,-8.910329,8.111707
51.694630,-8.812398,8.176736
51.700384,-8.387018,6.953032
51.695785,-5.288831,7.523578
51.693686,-5.210838,7.17158
51.700799,-4.814138,8.091972
51.697598,-4.685117,8.191374
51.693839,-4.613293,7.762993
51.696227,-4.512616,7.867749
51.697028,-4.387450,8.207429
51.709536,-4.305145,9
51.693588,-4.187740,8.819324
51.708841,-3.501052,8.155073
51.690450,-3.204405,8.729439
51.691516,-3.107304,8.81623
51.708168,-2.991647,3.970904
51.689832,-2.897483,2.986372
51.699981,-2.785069,8.508112
51.708695,-2.708155,8.549232
51.691498,-2.607606,6.921934
51.709994,-2.498703,6.296368
51.698646,-2.384222,8.289688
51.705516,-2.309787,4.463936
51.698862,-2.186254,8.130933
51.697990,-2.087163,7.919472
51.691595,-1.998884,7.602035
51.703475,-1.911027,7.930975
51.693659,-1.790984,7.795079
51.689812,-1.698096,7.466052
51.708332,-1.599419,8.103659
51.695199,-1.488968,7.897472
51.707256,-1.305416,7.137524
51.702701,-1.215584,8.504807
51.697707,-1.088201,8.355693
51.702506,-1.014833,7.872475
51.694789,-0.909084,7.551978
51.701305,-0.814922,6.072619
51.701107,-0.715878,6.112445
51.691057,-0.601258,6.758014
51.703393,-0.515009,7.182434
51.710296,-0.400293,6.841854
51.705224,-0.288697,8.286135
51.696935,-0.215734,7.827882
51.707284,-0.091153,7.960288
51.705013,0.009666,8.186247
51.700817,0.086401,6.723284
51.705493,0.210913,6.98283
51.692553,0.289085,7.533029
51.700910,0.413556,6.978591
51.707260,0.494883,6.810502
51.690898,0.597937,7.005435
51.691428,0.696151,8.160129
51.704896,0.809814,7.820589
51.705870,0.910625,7.833464
51.706149,1.013335,8.209173
51.708090,1.105211,7.988032
51.692116,1.201083,8.339165
51.690436,1.303447,7.899919
51.690404,1.403432,8.080196
51.692293,1.894166,8.074861
51.696113,1.984697,7.974409
51.696848,2.114199,8.011722
51.693557,2.192922,7.768217
51.707777,2.305258,7.883613
51.689942,2.396481,7.917295
51.707500,2.502692,8.122758
51.705508,2.589364,8.115978
51.690694,2.705678,8.150873
51.700349,2.786575,8.062791
51.694775,2.911332,7.974157
51.701565,2.986151,7.806437
51.691752,3.099314,7.788144
51.691856,3.203586,7.379365
51.707718,3.306998,7.921957
51.691684,3.404548,7.939385
51.707833,3.502889,8.22872
51.694604,3.589659,7.793962
51.706962,3.905196,8.326353
51.695830,4.012956,7.569858
51.709752,4.095487,4.091339
51.690321,4.200460,6.899408
51.704645,4.314141,8.146405
51.693811,4.413164,8.12333
51.697084,4.513677,7.945425
51.692364,4.602219,7.956697
51.691092,4.696496,8.017994
51.707684,4.794645,8.068431
51.692719,4.905311,8.058077
51.706922,5.006975,7.940975
51.708811,5.092556,9
51.708622,5.200987,7.802508
51.706724,5.291241,8.145345
51.692776,5.406476,7.509747
51.705835,5.488513,7.767032
51.696524,5.612849,8.086423
51.692224,5.698348,8.046713
51.697370,6.111817,7.987187
51.704455,6.187149,8.511955
51.698684,6.312670,8.230424
51.702497,6.387873,8.000827
51.701937,6.512407,7.121242
51.704618,6.610891,8.013935
51.695748,6.912895,5.696903
51.700983,7.213991,5.938982
51.702742,7.314914,6.511621
51.708088,7.395552,7.004126
51.699098,7.513260,8.125669
51.708358,7.591740,8.735454
51.708754,7.894645,5.807467
51.695249,8.013392,7.819173
51.708491,8.106215,6.960993
51.709645,8.196051,7.373093
51.702468,8.313784,7.513766
51.702094,8.388131,7.891739
51.706983,8.510034,7.877749
51.693971,8.587651,7.882142
51.708234,8.691169,8.174479
51.701027,8.783490,7.885089
51.709511,8.903982,8.111285
51.692594,9.011348,8.520833
51.700019,9.114335,7.072105
51.702643,9.185457,8.206561
51.694709,9.290736,8.113315
51.692305,9.390048,8.274854
51.707906,9.503300,7.93615
51.698177,9.613367,7.869612
51.708481,9.701070,8.734767
51.709160,9.799918,8.361121
51.706739,9.911822,8.722506
51.701824,10.014454,8.908609
51.708658,10.297906,7.908278
51.708957,10.403186,7.89699
51.690625,10.504527,8.40685
51.692318,10.602740,7.960667
51.708343,10.695394,7.998184
51.703476,11.213985,8.159792
51.699164,11.315699,8.103467
51.707819,11.398007,8.216755
51.695505,11.512555,8.327074
51.699420,11.615379,8.001721
51.693047,11.687702,7.937831
51.697668,12.387956,7.879444
51.705653,12.510918,8.068593
51.698315,12.587556,7.864706
51.705309,13.289618,8.010664
51.709487,13.401168,7.86682
51.694264,13.488125,7.861088
51.692956,13.711269,7.967512
51.691780,13.994708,9
51.707145,14.192992,7.964021
51.690900,16.006530,8.09173
51.691501,16.203616,7.765857
51.694255,16.310351,8.149636
51.692310,16.401854,7.957456
51.693543,16.509854,7.893677
51.692233,16.706741,6.973757
51.698590,17.012233,8.007282
51.703854,17.185060,0
51.709886,17.303905,7.840636
51.698001,17.416244,7.846078
51.692640,18.390649,7.92015
51.708609,18.500565,7.972097
51.699762,18.914080,8.014799
51.697524,20.015122,7.960239
51.695766,20.088751,8.105213
51.704422,20.785318,7.345193
51.709439,20.899389,7.581604
51.704013,21.585743,9
51.707761,21.694718,8.792164
51.695272,22.088911,8.213121
51.690408,22.799492,7.804518
51.795949,-9.914189,7.758443
51.790584,-9.804857,8.173145
51.790719,-9.692858,8.141845
51.797565,-9.613477,8.144254
51.802663,-9.514993,8.0087
51.797033,-9.186604,8.045013
51.797786,-9.112475,8.041934
51.796477,-8.985127,7.968491
51.806299,-8.509792,6.787647
51.800640,-8.215789,6.814205
51.808611,-8.096361,8.046257
51.798694,-7.985304,0
51.799580,-5.386597,7.815543
51.807367,-5.307039,7.905257
51.803399,-5.187150,8.127898
51.808876,-5.092497,7.995879
51.805952,-4.989569,8.179143
51.797241,-4.911738,7.906923
51.796974,-4.813452,8.054493
51.807558,-4.707659,7.981391
51.808205,-4.593726,6.997103
51.803683,-4.488517,9
51.792796,-4.404846,8.905879
51.792130,-4.294773,8.876372
51.806505,-3.989765,7.917604
51.806427,-3.911041,7.896376
51.793385,-3.807094,7.986933
51.800800,-3.712887,8.201934
51.809404,-3.596841,7.938986
51.793221,-3.494078,8.07707
51.794840,-3.387370,8.736594
51.803006,-3.313874,8.176121
51.794564,-3.186697,8.015392
51.791882,-3.100967,8.19896
51.799800,-2.987647,2.936413
51.806583,-2.909039,3.934944
51.808586,-2.793862,7.932548
51.792811,-2.690069,7.767439
51.800897,-2.586986,7.981698
51.808136,-2.501932,6.926042
51.796255,-2.385021,7.204753
51.807308,-2.290696,7.418559
51.807177,-2.191542,7.504269
51.809450,-2.099832,7.010925
51.796254,-1.985412,7.039022
51.800373,-1.913297,2.589617
51.792298,-1.809255,2.533239
51.807678,-1.392311,4.541308
51.807384,-1.306188,4.964918
51.801489,-1.185495,4.00375
51.801983,-1.115368,7.155583
51.800509,-0.983543,8.760285
51.791739,-0.902420,6.649794
51.805452,-0.812233,7.167506
51.806814,-0.706039,6.716016
51.793751,-0.612242,7.953602
51.800017,-0.483692,8.26486
51.791094,-0.402785,7.978136
51.797303,-0.287611,7.266498
51.791238,-0.197268,7.584559
51.790612,-0.106951,7.827695
51.797877,0.013721,7.88047
51.808435,0.109351,8.005164
51.799367,0.185387,7.483544
51.791951,0.297940,8.075198
51.805035,0.412278,7.981959
51.799405,0.486518,7.081218
51.808105,0.605988,6.658873
51.790669,0.699156,4.696163
51.801769,0.787094,4.758045
51.809045,0.898841,6.745259
51.797396,0.987668,0
51.802053,1.086439,6.03535
51.795619,1.187897,8.234874
51.807063,1.805144,8.018372
51.790647,1.894491,8.200094
51.794717,1.987561,8.019167
51.808472,2.097403,7.787872
51.808210,2.205183,7.848784
51.794488,2.312993,8.056241
51.803936,2.413022,8.094202
51.806624,2.492213,7.753872
51.791694,2.600833,7.898496
51.799841,2.685440,7.845073
51.790909,2.794047,8.049208
51.793592,2.908364,7.796317
51.792250,2.995018,7.852993
51.807361,3.107812,8.098454
51.803187,3.185324,7.786731
51.794888,3.288621,8.050581
51.794472,3.389538,7.782096
51.809141,3.507053,7.623722
51.793913,3.607491,8.168459
51.797432,3.684405,8.019616
51.808915,3.805531,7.972426
51.796824,3.913726,8.044949
51.792855,4.010038,8.019417
51.808151,4.091922,7.796772
51.803739,4.187000,7.694928
51.793363,4.309814,6.695265
51.807017,4.387821,6.969291
51.805076,4.487769,5.525198
51.805522,4.613215,6.170343
51.805237,4.787439,8.174943
51.802185,4.915344,8.004592
51.791628,5.002453,7.799533
51.792795,5.091945,8.147421
51.804591,5.211133,7.921718
51.806619,5.307767,7.289958
51.790332,5.394877,7.941436
51.791833,5.494633,8.043572
51.790246,5.600734,8.175857
51.793389,5.709599,8.151901
51.808106,5.800794,7.956119
51.792237,5.898528,8.204756
51.802203,5.984333,8.769867
51.804302,6.086151,8.209212
51.798572,6.184744,7.752454
51.807475,6.309842,8.036646
51.792777,6.410127,8.02716
51.796986,6.512869,7.82082
51.806607,6.589652,8.169242
51.795499,6.887124,7.872642
51.799573,7.386757,8.010107
51.794425,7.512560,7.959954
51.799883,7.616109,7.159544
51.794403,7.711055,7.950478
51.789887,7.800163,7.131796
51.808400,7.906516,0.192744
51.809054,8.002090,7.928642
51.793433,8.110676,7.998289
51.807786,8.205001,8.135459
51.801912,8.286075,7.98085
51.792538,8.395489,8.094806
51.799640,8.883658,7.775306
51.793048,8.991795,7.783583
51.792411,9.110706,8.152383
51.806719,9.308179,0.112575
51.792475,9.405585,7.849584
51.807291,9.504478,7.938888
51.805782,9.608148,8.148235
51.795240,9.687315,8.281892
51.807228,9.805945,7.822096
51.796875,9.886435,7.987699
51.809942,10.401681,7.922606
51.792428,10.606783,0.110913
51.793336,10.708759,7.953689
51.809548,10.796813,7.888718
51.789749,10.899707,7.168698
51.803962,10.985900,7.847535
51.805899,11.086541,7.877225
51.792801,11.193895,7.926593
51.808004,11.289540,8.229965
51.803024,11.386672,7.997435
51.791305,11.502196,8.114552
51.806368,11.611916,7.7627
51.806409,12.209087,7.769585
51.790852,12.296393,8.059482
51.809692,12.394679,3.630408
51.807719,12.492386,2.344357
51.794783,12.609291,3.19648
51.790803,12.700040,0.076461
51.794642,13.088228,8.164924
51.796750,13.185680,8.215917
51.789957,13.299497,7.985532
51.795370,13.388112,7.787376
51.791141,13.700811,7.599143
51.806450,13.908235,9
51.792852,14.009426,8.959664
51.802820,16.111639,7.878341
51.791433,16.206800,8.04162
51.796236,16.289248,8.069365
51.807481,16.403399,7.956993
51.796433,16.612365,6.62605
51.800663,16.683987,8.142833
51.790918,16.895340,8.170048
51.805214,16.986041,8.148582
51.796508,17.084642,7.984645
51.807993,17.193325,6.639873
51.804962,18.288321,8.169816
51.805402,18.411572,7.945653
51.808671,19.008065,7.831599
51.795360,19.086665,8.239338
51.789911,19.997635,7.186906
51.808307,20.106320,7.867034
51.807638,20.200218,8.241807
51.800307,20.816254,8.148078
51.807531,20.906472,7.755695
51.794853,21.010125,8.167093
51.807554,21.711383,8.49697
51.801675,22.215400,7.792583
51.801627,22.815318,6.2057
51.909107,-10.193424,8.153466
51.905578,-10.090361,6.568533
51.900671,-9.987626,7.929148
51.905894,-9.908086,8.347059
51.893848,-9.513005,8.185912
51.895232,-9.409910,7.683741
51.891578,-9.299785,7.990832
51.907447,-9.209217,8.207917
51.903907,-8.610744,1.475299
51.904107,-8.488922,6.924923
51.901605,-8.286831,1.81727
51.905995,-8.187825,2.242952
51.905959,-8.089863,0
51.909462,-7.994357,0
51.892549,-7.907691,0.076632
51.907584,-5.606277,8.020335
51.897139,-5.487220,7.858106
51.907758,-5.395590,7.982452
51.891165,-5.291570,8.031472
51.894497,-5.211790,8.017497
51.909415,-4.802015,7.827409
51.895008,-4.687642,7.786712
51.907419,-4.596052,7.946979
51.893779,-4.513122,8.105944
51.893242,-4.387775,7.856279
51.904869,-4.287865,8.175909
51.892347,-4.189193,8.128561
51.901123,-4.087635,7.841808
51.898088,-3.984166,7.018682
51.897668,-3.887597,7.490737
51.904034,-3.811711,6.887985
51.894895,-3.712283,7.300327
51.898862,-3.586698,6.860966
51.895039,-3.489508,7.401716
51.899855,-3.387498,8.352401
51.906650,-3.306842,7.374305
51.892001,-3.206123,7.147953
51.892238,-3.091654,8.105933
51.908150,-2.991601,8.24994
51.901039,-2.914200,7.962955
51.906112,-2.811316,7.76405
51.895919,-2.714437,7.517052
51.909512,-2.605271,7.198467
51.908142,-2.507050,7.646717
51.894650,-2.412958,7.263874
51.891744,-2.302708,6.550441
51.899732,-2.183480,5.924197
51.896733,-2.115495,5.470594
51.900652,-1.986372,6.559794
51.891834,-1.894288,5.18811
51.891603,-1.801478,3.649809
51.890802,-1.702129,2.521214
51.906336,-1.587212,1.893517
51.892996,-1.491781,3.283796
51.901843,-1.414962,2.124206
51.895354,-1.289837,3.753214
51.894753,-1.210291,0
51.891517,-1.104317,6.261152
51.907434,-1.002992,6.253556
51.905948,-0.910051,5.540066
51.907656,-0.796564,7.505255
51.906954,-0.693222,8.578655
51.901276,-0.613459,7.185609
51.908102,-0.490943,7.758281
51.906805,-0.406709,7.986285
51.899914,-0.286043,7.744466
51.903170,-0.214649,7.972632
51.904365,-0.088635,7.943031
51.909134,-0.007532,7.658326
51.895804,0.085443,7.706409
51.891009,0.199165,7.85435
