,h3,icao_address_x,icao_address_y,percent,fill_color,line_fill_color
2426,8410d9bffffffff,177,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2427,8410db1ffffffff,54,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2428,8410db7ffffffff,50,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2429,8410dc1ffffffff,28,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2430,8410dc3ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2431,8410dc7ffffffff,150,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2432,8410dc9ffffffff,858,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2433,8410dcdffffffff,149,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2434,8410dd9ffffffff,104,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2435,8410ddbffffffff,57,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2436,8410de1ffffffff,244,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2437,8410de3ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2438,8410de5ffffffff,30,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2439,8410de7ffffffff,131,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2440,8410de9ffffffff,6,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2441,8410e09ffffffff,60,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2442,8410e13ffffffff,29,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2443,8410e19ffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2444,8410e31ffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2445,8410e33ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2446,8410e37ffffffff,78,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2447,8410e3dffffffff,26,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2448,8410e43ffffffff,18,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2449,8410e51ffffffff,28,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2450,8410e53ffffffff,122,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2451,8410e55ffffffff,242,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2452,8410e5dffffffff,85,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2453,8410e65ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2454,8410e85ffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2455,8410e89ffffffff,239,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2456,8410e8bffffffff,9,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2457,8410e93ffffffff,204,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2458,8410e97ffffffff,32,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2459,8410ea3ffffffff,4,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2460,8410eabffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2461,8410eb5ffffffff,58,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2462,8410eb7ffffffff,45,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2463,8410ebdffffffff,24,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2464,8410ec1ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2465,8410ec5ffffffff,128,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2466,8410ec7ffffffff,92,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2467,8410ee3ffffffff,219,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2468,8410ee9ffffffff,62,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2469,8410eebffffffff,80,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2470,8410f01ffffffff,9,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2471,8410f05ffffffff,10,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2472,8410f07ffffffff,45,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2473,8410f11ffffffff,32,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2474,8410f13ffffffff,40,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2475,8410f19ffffffff,10,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2476,8410f1bffffffff,201,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2477,8410f23ffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2478,8410f29ffffffff,9,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2479,8410f33ffffffff,94,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2480,8410f37ffffffff,9,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2481,8410f3dffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2482,8410f45ffffffff,27,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2483,8410f49ffffffff,62,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2484,8410f4bffffffff,42,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2485,8410f51ffffffff,43,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2486,8410f53ffffffff,12,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2487,8410f5dffffffff,98,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2488,8410f67ffffffff,11,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2489,8411061ffffffff,137,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2490,84110c9ffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2491,84110cbffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2492,8411195ffffffff,2,2,1,"[0, 255, 0, 100]","[97, 255, 97]"
2493,8411211ffffffff,18,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2494,8411219ffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2495,8411229ffffffff,46,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2496,8411243ffffffff,8,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2497,8411251ffffffff,54,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2498,8411253ffffffff,2,2,1,"[0, 255, 0, 100]","[97, 255, 97]"
2499,8411255ffffffff,8,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2500,8411269ffffffff,28,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2501,841126dffffffff,115,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2502,84114a1ffffffff,122,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2503,84114a3ffffffff,6,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2504,84114a7ffffffff,38,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2505,84114adffffffff,76,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2506,84114b9ffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2507,84114bdffffffff,110,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2508,8411501ffffffff,19,19,1,"[0, 255, 0, 100]","[97, 255, 97]"
2509,8411503ffffffff,29,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2510,841150bffffffff,74,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2511,8411523ffffffff,16,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2512,8411535ffffffff,50,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2513,841154bffffffff,14,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2514,8411551ffffffff,115,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2515,8411557ffffffff,11,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2516,8411651ffffffff,555,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2517,8411707ffffffff,14,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2518,8411735ffffffff,19,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2519,841181bffffffff,158,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2520,8411aa1ffffffff,129,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2521,8411aa5ffffffff,154,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2522,8412011ffffffff,53,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2523,841201dffffffff,8,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2524,8412043ffffffff,6,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2525,841205bffffffff,4,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2526,8412061ffffffff,52,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2527,8412063ffffffff,157,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2528,8412065ffffffff,21,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2529,8412083ffffffff,16,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2530,8412085ffffffff,128,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2531,84120a5ffffffff,22,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2532,84120b5ffffffff,7,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2533,84120b9ffffffff,192,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2534,84120bdffffffff,62,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2535,84120d1ffffffff,203,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2536,84120d7ffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2537,84120d9ffffffff,64,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2538,84120e3ffffffff,81,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2539,8412105ffffffff,132,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2540,8412129ffffffff,24,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2541,841213bffffffff,53,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2542,8412149ffffffff,109,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2543,841214bffffffff,114,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2544,841214dffffffff,66,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2545,8412165ffffffff,26,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2546,841216bffffffff,8,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2547,8412181ffffffff,20,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2548,8412187ffffffff,78,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2549,8412189ffffffff,39,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2550,841218bffffffff,13,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2551,841218dffffffff,8,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2552,84121a3ffffffff,8,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2553,84121a9ffffffff,55,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2554,84121adffffffff,8,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2555,84121b3ffffffff,144,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2556,84121bbffffffff,52,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2557,84121d3ffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2558,84121d5ffffffff,4,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2559,84121e1ffffffff,93,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2560,84121e3ffffffff,30,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2561,84121e7ffffffff,123,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2562,8412213ffffffff,29,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2563,8412215ffffffff,43,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2564,8412267ffffffff,62,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2565,8412297ffffffff,16,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2566,84122a1ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2567,84122b1ffffffff,7,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2568,84122b3ffffffff,147,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2569,84122b5ffffffff,30,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2570,84122b7ffffffff,203,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2571,84122bbffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2572,84122cdffffffff,99,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2573,84122d1ffffffff,33,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2574,84122d7ffffffff,11,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2575,84122dbffffffff,4,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2576,8412311ffffffff,29,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2577,8412315ffffffff,28,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2578,8412327ffffffff,29,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2579,8412351ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2580,8412359ffffffff,37,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2581,841235bffffffff,17,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2582,8412415ffffffff,11,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2583,8412419ffffffff,27,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2584,841241bffffffff,135,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2585,841241dffffffff,28,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2586,8412439ffffffff,10,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2587,841243bffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2588,8412455ffffffff,15,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2589,8412457ffffffff,53,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2590,8412469ffffffff,15,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2591,8412495ffffffff,29,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2592,8412497ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2593,841249bffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2594,84124a7ffffffff,6,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2595,84124bbffffffff,44,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2596,84124c1ffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2597,8412505ffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2598,841250bffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2599,841250dffffffff,108,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2600,8412511ffffffff,8,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2601,8412515ffffffff,113,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2602,8412521ffffffff,8,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2603,8412523ffffffff,102,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2604,8412525ffffffff,9,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2605,8412527ffffffff,84,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2606,8412535ffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2607,8412537ffffffff,9,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2608,8412545ffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2609,8412549ffffffff,181,6,0.033149171,"[255, 0, 0, 100]","[255, 0, 0]"
2610,8412551ffffffff,12,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2611,8412557ffffffff,62,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2612,8412563ffffffff,119,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2613,841256bffffffff,86,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2614,8412589ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2615,8412591ffffffff,24,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2616,8412599ffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2617,84125cdffffffff,26,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2618,84125d1ffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2619,8412633ffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2620,8412641ffffffff,183,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2621,8412645ffffffff,43,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2622,8412649ffffffff,33,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2623,841264dffffffff,57,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2624,8412653ffffffff,8,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2625,841266dffffffff,15,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2626,8412691ffffffff,46,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2627,8412699ffffffff,28,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2628,84126a1ffffffff,4,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2629,84126a3ffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2630,84126a9ffffffff,7,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2631,84126adffffffff,47,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2632,84126b1ffffffff,19,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2633,84126bdffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2634,841270dffffffff,35,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2635,8412713ffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2636,841272bffffffff,14,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2637,8412747ffffffff,31,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2638,8412763ffffffff,12,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2639,8412765ffffffff,31,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2640,841276bffffffff,126,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2641,841276dffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2642,8412821ffffffff,108,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2643,8412823ffffffff,12,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2644,8412827ffffffff,41,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2645,8412829ffffffff,6,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2646,841282bffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2647,841282dffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2648,8412831ffffffff,141,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2649,8412833ffffffff,229,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2650,8412835ffffffff,7,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2651,8412837ffffffff,173,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2652,841283dffffffff,69,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2653,8412847ffffffff,229,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2654,8412849ffffffff,17,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2655,841284bffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2656,8412851ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2657,8412865ffffffff,8,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2658,8412869ffffffff,51,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2659,841286bffffffff,23,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2660,8412881ffffffff,17,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2661,8412883ffffffff,137,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2662,841288bffffffff,46,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2663,8412891ffffffff,4,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2664,8412895ffffffff,120,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2665,8412897ffffffff,72,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2666,8412899ffffffff,30,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2667,841289dffffffff,29,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2668,84128a3ffffffff,129,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2669,84128abffffffff,13,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2670,84128b3ffffffff,66,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2671,84128b5ffffffff,9,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2672,84128bbffffffff,31,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2673,84128c9ffffffff,45,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2674,84128d3ffffffff,52,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2675,84128d7ffffffff,21,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2676,84128e5ffffffff,121,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2677,8412909ffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2678,841290bffffffff,9,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2679,8412981ffffffff,297,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2680,8412983ffffffff,172,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2681,8412989ffffffff,340,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2682,841298bffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2683,8412993ffffffff,4,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2684,841299dffffffff,35,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2685,84129b9ffffffff,11,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2686,84129c1ffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2687,84129c3ffffffff,16,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2688,84129c7ffffffff,61,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2689,84129c9ffffffff,160,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2690,84129cbffffffff,122,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2691,84129cdffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2692,84129d1ffffffff,21,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2693,84129d5ffffffff,28,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2694,84129d7ffffffff,11,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2695,84129d9ffffffff,31,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2696,84129edffffffff,30,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2697,8412a03ffffffff,45,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2698,8412a0bffffffff,30,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2699,8412a11ffffffff,38,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2700,8412a15ffffffff,118,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2701,8412a17ffffffff,229,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2702,8412a1dffffffff,136,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2703,8412a41ffffffff,126,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2704,8412a4bffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2705,8412a4dffffffff,6,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2706,8412a6dffffffff,44,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2707,8412a97ffffffff,144,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2708,8412a9dffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2709,8412aa1ffffffff,23,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2710,8412aa3ffffffff,142,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2711,8412aa7ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2712,8412aa9ffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2713,8412aabffffffff,8,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2714,8412aadffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2715,8412ab1ffffffff,197,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2716,8412ab3ffffffff,129,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2717,8412ab5ffffffff,100,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2718,8412ab9ffffffff,19,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2719,8412abbffffffff,104,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2720,8412abdffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2721,8412adbffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2722,8412ae9ffffffff,170,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2723,8412aebffffffff,10,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2724,8412b01ffffffff,84,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2725,8412b03ffffffff,123,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2726,8412b05ffffffff,63,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2727,8412b07ffffffff,185,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2728,8412b09ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2729,8412b0bffffffff,7,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2730,8412b15ffffffff,42,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2731,8412b17ffffffff,30,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2732,8412b21ffffffff,21,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2733,8412b2bffffffff,18,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2734,8412b2dffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2735,8412b31ffffffff,123,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2736,8412b33ffffffff,185,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2737,8412b39ffffffff,333,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2738,8412b3bffffffff,29,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2739,8412b47ffffffff,14,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2740,8412b4bffffffff,81,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2741,8412b5dffffffff,12,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2742,8412b61ffffffff,228,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2743,8412b63ffffffff,140,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2744,8412b69ffffffff,90,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2745,8412c03ffffffff,10,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
2746,8412c09ffffffff,12,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
